bacteria genus,factor,kw.ep,kw.eBH,glm.ep,glm.eBH
D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Gemmatimonadetes;D_3__Gemmatimonadales;D_4__Gemmatimonadaceae;D_5__Gemmatimonas,rootstock,0.180222737120015,0.471963382499324,0.176904058981691,0.45679852394376
D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Gemmatimonadetes;D_3__Gemmatimonadales;D_4__Gemmatimonadaceae;D_5__Gemmatirosa,rootstock,0.415553716862107,0.641168582338581,0.416594857381268,0.642050496203005
D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Gemmatimonadetes;D_3__Gemmatimonadales;D_4__Gemmatimonadaceae;D_5__Unclassified,rootstock,0.0403672862132183,0.222342896722215,0.119158667229526,0.365534436008918
D_0__Bacteria;D_1__Latescibacteria;D_2__Unclassified;D_3__Unclassified;D_4__Unclassified;D_5__Unclassified,rootstock,0.561788215644415,0.759389236758137,0.515170046314142,0.728203518240333
D_0__Bacteria;D_1__Nitrospirae;D_2__Nitrospira;D_3__Nitrospirales;D_4__Nitrospiraceae;D_5__Nitrospira,rootstock,0.00229887730827187,0.0491541638175116,0.00433520394047164,0.0452091970458779
D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;D_3__Unclassified;D_4__Unclassified;D_5__Unclassified,rootstock,0.520088218285304,0.730764461263845,0.498641288796995,0.722833651347831
D_0__Bacteria;D_1__Planctomycetes;D_2__OM190;D_3__Unclassified;D_4__Unclassified;D_5__Unclassified,rootstock,0.617409914708471,0.795984642287495,0.539822063585759,0.747097174368396
D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__Phycisphaerales;D_4__Phycisphaeraceae;D_5__SM1A02,rootstock,0.440364234994918,0.666874626212739,0.421984142061346,0.652511820307855
D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__Tepidisphaerales;D_4__WD2101 soil group;D_5__Unclassified,rootstock,0.253938084729303,0.54036923978014,0.302627868700485,0.578158475080572
D_0__Bacteria;D_1__Planctomycetes;D_2__vadinHA49;D_3__Unclassified;D_4__Unclassified;D_5__Unclassified,rootstock,0.542237898498522,0.746376676306107,0.506241592292753,0.722170607314508
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Acetobacterales;D_4__Acetobacteraceae;D_5__Rhodovastum,rootstock,0.134454100559153,0.358939001537233,0.133371636864322,0.347283250766153
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Acetobacterales;D_4__Acetobacteraceae;D_5__Roseomonas,rootstock,0.402533026435617,0.630902962337497,0.3804310789728,0.61676787809731
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Acetobacterales;D_4__Acetobacteraceae;D_5__Unclassified,rootstock,0.656779519308578,0.819611931828578,0.618551279752025,0.797026063203429
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Azospirillales;D_4__Azospirillaceae;D_5__Skermanella,rootstock,0.689837529718604,0.847174308021685,0.609862221557121,0.797995227839994
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Azospirillales;D_4__Inquilinaceae;D_5__Inquilinus,rootstock,0.222218000361281,0.467070430053919,0.182206752258098,0.416602948812798
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae;D_5__Asticcacaulis,rootstock,0.000351237053201232,0.0252522484819983,0.0057151813470189,0.0847208607429111
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae;D_5__Brevundimonas,rootstock,0.204690574435924,0.485594037011856,0.251244917400671,0.532104250446641
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae;D_5__Caulobacter,rootstock,0.000987456353738292,0.0363256620089447,0.0339737303788964,0.230178106400717
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae;D_5__Phenylobacterium,rootstock,0.737232156724661,0.881628240800668,0.444604679466063,0.713905216793057
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae;D_5__Unclassified,rootstock,0.00965737391860254,0.123371131230011,0.00734368100385145,0.103476256026088
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae;D_5__Hirschia,rootstock,0.0845756286970104,0.330337433062959,0.16841822348393,0.460073154517505
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae;D_5__SWB02,rootstock,0.0509744503908323,0.259163025451554,0.0809329401145728,0.29937822922477
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Dongiales;D_4__Dongiaceae;D_5__Dongia,rootstock,0.525302280324031,0.766634626332736,0.229417089731444,0.550822317836029
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Elsterales;D_4__Unclassified;D_5__Unclassified,rootstock,0.510251891636598,0.723113794348846,0.443103448932672,0.67658369190736
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;D_4__Unclassified;D_5__Unclassified,rootstock,0.766848374582827,0.893754097175263,0.57878006868142,0.78019086446967
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micropepsales;D_4__Micropepsaceae;D_5__Unclassified,rootstock,0.801404047026058,0.909945634227867,0.3818032870244,0.663466563155312
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Reyranellales;D_4__Reyranellaceae;D_5__Reyranella,rootstock,0.305058535102934,0.587533191819926,0.0831225015298707,0.335783759803596
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Reyranellales;D_4__Reyranellaceae;D_5__Unclassified,rootstock,0.733805392007551,0.875562202743718,0.550090481545728,0.768932585898788
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__A0839;D_5__Unclassified,rootstock,0.181749420882177,0.480019898019676,0.451786037817113,0.704777950248734
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae;D_5__alphaI cluster,rootstock,0.538879655352249,0.743952382589366,0.516694952105318,0.723828693388448
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae;D_5__Bosea,rootstock,0.0210472217127266,0.175365224971142,0.316428790314825,0.600154371002309
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae;D_5__Methylobacterium,rootstock,0.554774696719193,0.760191181093409,0.537047046489959,0.748721395421229
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae;D_5__Methylocystis,rootstock,0.483726831791599,0.683647175087861,0.468300435464618,0.682855751348116
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae;D_5__Microvirga,rootstock,0.67346512928709,0.842272795743181,0.617169132370996,0.806393264651942
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae;D_5__Rhodoblastus,rootstock,0.40532794287572,0.63768456102647,0.416563626126886,0.651386951585042
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae;D_5__Unclassified,rootstock,0.245500873373732,0.522076375789184,0.284162598077726,0.553867691764182
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Devosiaceae;D_5__Devosia,rootstock,0.00135430566173144,0.04121080515575,0.00387874635029991,0.0599944291061647
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Devosiaceae;D_5__Unclassified,rootstock,0.455636149225348,0.683659179443185,0.435222390806601,0.669569101659097
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Hyphomicrobiaceae;D_5__Hyphomicrobium,rootstock,0.0705228282509815,0.277610221270195,0.0940751293199007,0.304113678938171
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Hyphomicrobiaceae;D_5__Pedomicrobium,rootstock,0.138385274825622,0.418541684647671,0.305990666569646,0.596992402341155
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Hyphomicrobiaceae;D_5__Unclassified,rootstock,0.594560317658645,0.796621123922371,0.548270719640658,0.761640850125948
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Kaistiaceae;D_5__Kaistia,rootstock,0.632872480661723,0.815768361319211,0.557248894731142,0.768728549359563
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__KF-JG30-B3;D_5__Unclassified,rootstock,0.542964607956143,0.745308868104741,0.544954872761115,0.75283993906854
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Labraceae;D_5__Labrys,rootstock,0.865960015406588,0.942831149356759,0.776607522914033,0.896656207187408
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Methyloligellaceae;D_5__Unclassified,rootstock,0.125992625932474,0.388647053725757,0.507178629894526,0.728910165963248
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,rootstock,0.0360553550040358,0.222197021491357,0.040271686699802,0.265957957994168
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Aureimonas,rootstock,0.359457659444233,0.594765606591022,0.264283151484368,0.512292473153056
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Ensifer,rootstock,0.359181612108341,0.627704929390642,0.366681912807998,0.625915223576468
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Mesorhizobium,rootstock,0.0158839019763652,0.155018661802081,0.731516958756931,0.873099943830273
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Phyllobacterium,rootstock,0.0903462809840318,0.289798281645427,0.051779335125881,0.206526663476416
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Unclassified,rootstock,0.51183750468528,0.74467633451835,0.507205472971634,0.734382583754782
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiales Incertae Sedis;D_5__Bauldia,rootstock,0.131763327007758,0.402477190732992,0.166168000914851,0.463619803967728
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiales Incertae Sedis;D_5__Nordella,rootstock,0.677073210164878,0.848186199157973,0.827083199403717,0.919327368131593
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiales Incertae Sedis;D_5__Unclassified,rootstock,0.00515668286387897,0.0891420270366047,0.00307949048546238,0.0661725776470036
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhodomicrobiaceae;D_5__Rhodomicrobium,rootstock,0.0234554654981931,0.186954744179986,0.135324385249307,0.41925598581383
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Unclassified;D_5__Unclassified,rootstock,0.134030495317772,0.403619133361044,0.333387435828839,0.622103973118345
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Xanthobacteraceae;D_5__Afipia,rootstock,0.0591760729418883,0.282067851202421,0.645704428202122,0.822492414702912
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Xanthobacteraceae;D_5__Bradyrhizobium,rootstock,0.0351595485016533,0.220959328554737,0.0258934422972668,0.211228387937214
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Xanthobacteraceae;D_5__Pseudolabrys,rootstock,0.064358384803942,0.290323568354912,0.754386796763794,0.877538089755737
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Xanthobacteraceae;D_5__Pseudorhodoplanes,rootstock,0.636523863842475,0.823999567575698,0.570579871223585,0.778307367691034
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Xanthobacteraceae;D_5__Rhodoplanes,rootstock,0.00740757904014261,0.102444861587545,0.00779555409713047,0.11422507312592
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Xanthobacteraceae;D_5__Rhodopseudomonas,rootstock,0.122349083411179,0.384975152849485,0.147137186525962,0.415211013088014
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Xanthobacteraceae;D_5__Unclassified,rootstock,0.503935361782387,0.748372276666767,0.552085290471858,0.781766575360447
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Amaricoccus,rootstock,0.399862052600498,0.63434772321775,0.369424327878584,0.615806803121265
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Paracoccus,rootstock,0.458077761768353,0.672873792411188,0.438809838010187,0.660992132791927
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Pseudorhodobacter,rootstock,0.0243618885686717,0.173411899166921,0.0920945437309426,0.310615074081141
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Unclassified,rootstock,0.162208002123766,0.448373304689348,0.347858198863986,0.636415526863936
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__Unclassified;D_5__Unclassified,rootstock,0.329750765458631,0.570843227435856,0.276392441820037,0.517016312728794
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__SM2D12;D_5__Unclassified,rootstock,0.44673760469842,0.663942519390856,0.41454859952875,0.643163401309491
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Altererythrobacter,rootstock,0.515699730782654,0.727538016657729,0.505268857521448,0.72115939331234
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Novosphingobium,rootstock,0.149512914631565,0.43614918195462,0.0582121344465038,0.3107855717926
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingobium,rootstock,0.288290005387917,0.525432517840071,0.301034898401968,0.546763862996255
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingomonas,rootstock,0.0754737162062643,0.311712420215802,0.0856959754522906,0.358252905943193
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingopyxis,rootstock,0.460143682169009,0.683331068593019,0.462448284704581,0.684166742732973
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Unclassified,rootstock,0.370777915654428,0.646273694565036,0.400741210268477,0.657909300232846
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Tistrellales;D_4__Geminicoccaceae;D_5__Candidatus Alysiosphaera,rootstock,0.558640761425606,0.749837629577847,0.528540928220023,0.734277516681785
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Unclassified;D_4__Unclassified;D_5__Unclassified,rootstock,0.0479830186196932,0.23513920860717,0.0820754684589866,0.28402655351555
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bacteriovoracaceae;D_5__Bacteriovorax,rootstock,0.216888995484539,0.508200242276886,0.331846410042915,0.605444825542973
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bacteriovoracaceae;D_5__Peredibacter,rootstock,0.315606174898169,0.579409847161032,0.325901150030339,0.588561323983007
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__Bdellovibrio,rootstock,0.101559819823853,0.358541332716705,0.137236439654652,0.409366114475655
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__OM27 clade,rootstock,0.0221527748402445,0.172711212130642,0.00979048119799043,0.105026547794913
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfarculales;D_4__Desulfarculaceae;D_5__Unclassified,rootstock,0.151063411750862,0.392579453415866,0.228148932139345,0.473909734478576
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfuromonadales;D_4__Geobacteraceae;D_5__Geobacter,rootstock,0.50891354152113,0.709728159856967,0.498838338637045,0.706756380468804
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__bacteriap25;D_5__Unclassified,rootstock,0.567952827019724,0.774859964709636,0.492587162050272,0.713459809589129
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__BIrii41;D_5__Unclassified,rootstock,0.027650331212162,0.187516900813739,0.0498316176370116,0.28897548208531
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Haliangiaceae;D_5__Haliangium,rootstock,0.267712066236084,0.576512358860276,0.216809287289594,0.536537846262168
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Nannocystaceae;D_5__Nannocystis,rootstock,0.312989979173705,0.601583653137646,0.329688634660637,0.605950723385874
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__P3OB-42;D_5__Unclassified,rootstock,0.000167063535409631,0.0226312990861927,0.000389831397722424,0.00914391393559968
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Phaselicystidaceae;D_5__Phaselicystis,rootstock,0.33578473003423,0.615645343459295,0.407749098824528,0.658924234422498
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Polyangiaceae;D_5__Aetherobacter,rootstock,0.120003794304058,0.389093841712612,0.223680389616827,0.530666410254239
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Polyangiaceae;D_5__Pajaroellobacter,rootstock,0.5006402052021,0.717400607108376,0.487158509535706,0.708743452455811
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Polyangiaceae;D_5__Sorangium,rootstock,0.304271318640786,0.531620671775856,0.296581344210838,0.522147316993193
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Polyangiaceae;D_5__Unclassified,rootstock,0.537160911563964,0.736166666503756,0.54182989092977,0.741523367766075
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Sandaracinaceae;D_5__Sandaracinus,rootstock,0.524004240912827,0.733409971952855,0.484101993815935,0.708047662340872
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Sandaracinaceae;D_5__Unclassified,rootstock,0.0298276960420972,0.206309756372063,0.0194046571429005,0.186601975192305
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Unclassified;D_5__Unclassified,rootstock,0.279695284012656,0.525611317653509,0.249611890685436,0.498281047766094
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Oligoflexales;D_4__0319-6G20;D_5__Unclassified,rootstock,0.0350072222705081,0.214061653690272,0.131369104430952,0.394061158177999
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Oligoflexales;D_4__Oligoflexaceae;D_5__Oligoflexus,rootstock,0.237656111180797,0.473978262464923,0.246395904369264,0.486221230552195
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__A21b;D_5__Unclassified,rootstock,0.482535895953847,0.700908156705308,0.433032695545652,0.661433551959175
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Achromobacter,rootstock,0.408856265729576,0.62978460348015,0.349319470883522,0.581912746483721
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Acidovorax,rootstock,0.365714606224208,0.603824532715584,0.351640304006952,0.587731853555353
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Aquabacterium,rootstock,0.330473218657498,0.575045573328604,0.256824767952016,0.517295822379978
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Burkholderia-Caballeronia-Paraburkholderia,rootstock,0.640897080817543,0.831247879496845,0.435838024389719,0.699571544377398
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Collimonas,rootstock,0.329977718935949,0.553550190874374,0.242796955888496,0.496052196188148
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Cupriavidus,rootstock,0.359971608135726,0.608448504941885,0.338949386318706,0.588660807127158
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Duganella,rootstock,0.000394010379386403,0.0258671831908962,0.000470413188015816,0.0137665092935256
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Janthinobacterium,rootstock,0.210710246432251,0.506535169361449,0.197563567049021,0.487593524022144
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Limnohabitans,rootstock,0.00636373167457903,0.0995466771086476,0.0199049025059353,0.178685301623228
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Massilia,rootstock,0.0140952138839812,0.146087664106968,0.0871193258085229,0.338726588151753
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Noviherbaspirillum,rootstock,0.422154431122486,0.655268338001851,0.391063251232238,0.64177729870763
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Pelomonas,rootstock,0.505348563738101,0.751608140092314,0.763359105022109,0.888270189310077
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Polaromonas,rootstock,0.100852856162527,0.364822568713563,0.598190143375543,0.798014814402212
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Rhizobacter,rootstock,0.0838935444111674,0.321520797915101,0.451407170030719,0.711972066420665
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Rhodoferax,rootstock,0.0377938121141893,0.198427193259206,0.0332191120721163,0.17406454302866
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Unclassified,rootstock,0.303435971027484,0.606908540999214,0.399632406616046,0.68684870032187
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Variovorax,rootstock,0.124843181670353,0.40546886198616,0.0890934119111557,0.376007282915131
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Methylophilaceae;D_5__Methylotenera,rootstock,0.000324174611442062,0.0244921208405992,0.00919982991433066,0.0965904381847853
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Methylophilaceae;D_5__Unclassified,rootstock,0.347244446833437,0.645799142503686,0.224026990241906,0.522172389517156
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Nitrosomonadaceae;D_5__Ellin6067,rootstock,0.480692978451018,0.710710406901031,0.464405341946146,0.698369866235522
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Nitrosomonadaceae;D_5__IS-44,rootstock,0.523567579740679,0.733189106969751,0.49843071400425,0.712512911770592
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Nitrosomonadaceae;D_5__mle1-7,rootstock,0.394904391720319,0.641529405971976,0.379159596095044,0.620541981835974
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Nitrosomonadaceae;D_5__MND1,rootstock,0.0839563282334171,0.31805013855623,0.107303037414402,0.360474612190752
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Nitrosomonadaceae;D_5__Nitrosospira,rootstock,0.350665978616983,0.601320971100507,0.330015093067134,0.582388987879959
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Nitrosomonadaceae;D_5__Unclassified,rootstock,0.506507543013664,0.718821101484895,0.496584660340921,0.713896627738318
